basin_id,NSE,KGE,RMSE,Corr,FHV,FLV,source_file
3144000,-0.0064831972122192,-0.2779037149133532,2.500005960464477,0.1676719486713409,-90.29916381835938,159.0083770751953,metric_streamflow.csv
3170000,-0.0397454500198364,-0.1524399350533085,1.2502835988998413,0.3539466857910156,-85.44300079345703,35.67439270019531,metric_streamflow.csv
3173000,-0.0188549757003784,-0.2125337659107258,1.947051167488098,0.3535403609275818,-90.79264068603516,135.79620361328125,metric_streamflow.csv
3180500,0.0343138575553894,-0.1395229820023713,3.4367165565490723,0.3203553557395935,-86.61920928955078,337.2276611328125,metric_streamflow.csv
3182500,0.0215111970901489,-0.1633823892820443,3.0119221210479736,0.3237919509410858,-88.07850646972656,259.0344543457031,metric_streamflow.csv
3186500,0.0400444865226745,-0.0914645828043239,3.655438661575317,0.3579229712486267,-83.79214477539062,258.6305847167969,metric_streamflow.csv
3237280,-0.0189976692199707,-0.3191131706372709,2.6951069831848145,0.199592724442482,-89.76722717285156,470.8109436035156,metric_streamflow.csv
3237500,-0.0195246934890747,-0.3631073900610382,3.616720676422119,0.1886038780212402,-92.24771118164062,313.6813049316406,metric_streamflow.csv
3238500,-0.057562232017517,-0.5055510325206625,4.11719274520874,0.1571146547794342,-97.79492950439452,684.7068481445312,metric_streamflow.csv
3241500,0.0232130885124206,-0.1652290489877936,1.6800144910812378,0.2475771009922027,-86.71125793457031,220.983642578125,metric_streamflow.csv
3280700,-0.0407657623291015,-0.3122126564578893,3.204550504684448,0.2875601649284363,-92.78235626220705,108.92733001708984,metric_streamflow.csv
3281500,-0.0250684022903442,-0.2402337801154537,2.932889699935913,0.3336798548698425,-90.03837585449219,107.0830078125,metric_streamflow.csv
3285000,-0.0227876901626586,-0.3394964085359648,4.091591835021973,0.2427970916032791,-92.48284912109376,176.84181213378906,metric_streamflow.csv
3291780,-0.0172935724258422,-0.360762158653499,4.402069091796875,0.1596362590789795,-92.90898895263672,719.5706787109375,metric_streamflow.csv
3338780,-0.0295209884643554,-0.3101303933009096,2.7665112018585205,0.2666442990303039,-93.95734405517578,369.3048400878906,metric_streamflow.csv
